sample no_occurences quality_scores
total_map_quality.txt X342T 76269
total_map_quality.txt X342T 137686
total_map_quality.txt X342T 265769
total_map_quality.txt X342T 9744
total_map_quality.txt X342T 811226
total_map_quality.txt X342T 6273
total_map_quality.txt X342T 5935
total_map_quality.txt X342T 45599
total_map_quality.txt X342T 15564
total_map_quality.txt X342T 18145
total_map_quality.txt X342T 3210
total_map_quality.txt X342T 47343
total_map_quality.txt X342T 6467
total_map_quality.txt X342T 6600
total_map_quality.txt X342T 13579
total_map_quality.txt X342T 23571
total_map_quality.txt X342T 6456
total_map_quality.txt X342T 59721
total_map_quality.txt X342T 11086
total_map_quality.txt X342T 969359
total_map_quality.txt X342T 12676
total_map_quality.txt X342T 43706
total_map_quality.txt X342T 35073
total_map_quality.txt X342T 28780
total_map_quality.txt X342T 97700
total_map_quality.txt X342T 49178
total_map_quality.txt X342T 122100
total_map_quality.txt X342T 166286
total_map_quality.txt X342T 152337
total_map_quality.txt X342T 11829
total_map_quality.txt X342T 695327
total_map_quality.txt X342T 41821
total_map_quality.txt X342T 67740
total_map_quality.txt X342T 22219
total_map_quality.txt X342T 40600
total_map_quality.txt X342T 89374
total_map_quality.txt X342T 7353
total_map_quality.txt X342T 144964
total_map_quality.txt X342T 9273
total_map_quality.txt X342T 17175
total_map_quality.txt X342T 18680
total_map_quality.txt X342T 101304092
total_map_quality.txt X342T 27412
total_map_quality.txt X342T 13253
total_map_quality.txt X342T 52331
total_map_quality.txt X356T 5363904
total_map_quality.txt X356T 23818
total_map_quality.txt X356T 30249
total_map_quality.txt X356T 10492
total_map_quality.txt X356T 20086
total_map_quality.txt X356T 27040
total_map_quality.txt X356T 9066
total_map_quality.txt X356T 47715
total_map_quality.txt X356T 14758
total_map_quality.txt X356T 25614
total_map_quality.txt X356T 25038
total_map_quality.txt X356T 37087
total_map_quality.txt X356T 7112
total_map_quality.txt X356T 49646
total_map_quality.txt X356T 68871
total_map_quality.txt X356T 88616
total_map_quality.txt X356T 78626
total_map_quality.txt X356T 142604
total_map_quality.txt X356T 271718
total_map_quality.txt X356T 9672
total_map_quality.txt X356T 841791
total_map_quality.txt X356T 6605
total_map_quality.txt X356T 6225
total_map_quality.txt X356T 49925
total_map_quality.txt X356T 16301
total_map_quality.txt X356T 18638
total_map_quality.txt X356T 3556
total_map_quality.txt X356T 49651
total_map_quality.txt X356T 6994
total_map_quality.txt X356T 7201
total_map_quality.txt X356T 14683
total_map_quality.txt X356T 25081
total_map_quality.txt X356T 7005
total_map_quality.txt X356T 63051
total_map_quality.txt X356T 11629
total_map_quality.txt X356T 1032457
total_map_quality.txt X356T 13604
total_map_quality.txt X356T 44515
total_map_quality.txt X356T 36265
total_map_quality.txt X356T 31591
total_map_quality.txt X356T 102802
total_map_quality.txt X356T 52177
total_map_quality.txt X356T 124697
total_map_quality.txt X356T 171023
total_map_quality.txt X356T 163028
total_map_quality.txt X356T 12706
total_map_quality.txt X356T 691157
total_map_quality.txt X356T 47199
total_map_quality.txt X356T 69160
total_map_quality.txt X356T 23633
total_map_quality.txt X356T 47142
total_map_quality.txt X356T 90911
total_map_quality.txt X356T 8403
total_map_quality.txt X356T 153769
total_map_quality.txt X356T 10414
total_map_quality.txt X356T 19173
total_map_quality.txt X356T 19533
total_map_quality.txt X356T 105943864
total_map_quality.txt X356T 28010
total_map_quality.txt X356T 13432
total_map_quality.txt X356T 54548
total_map_quality.txt X429N 5271943
total_map_quality.txt X429N 22028
total_map_quality.txt X429N 29444
total_map_quality.txt X429N 9662
total_map_quality.txt X429N 19965
total_map_quality.txt X429N 25231
total_map_quality.txt X429N 8798
total_map_quality.txt X429N 44693
total_map_quality.txt X429N 13485
total_map_quality.txt X429N 17842
total_map_quality.txt X429N 22595
total_map_quality.txt X429N 34814
total_map_quality.txt X429N 6864
total_map_quality.txt X429N 50223
total_map_quality.txt X429N 63798
total_map_quality.txt X429N 80255
total_map_quality.txt X429N 75148
total_map_quality.txt X429N 134111
total_map_quality.txt X429N 252462
total_map_quality.txt X429N 9814
total_map_quality.txt X429N 801760
total_map_quality.txt X429N 6233
total_map_quality.txt X429N 6275
total_map_quality.txt X429N 45481
total_map_quality.txt X429N 16334
total_map_quality.txt X429N 17799
total_map_quality.txt X429N 3368
total_map_quality.txt X429N 47161
total_map_quality.txt X429N 6664
total_map_quality.txt X429N 6799
total_map_quality.txt X429N 14319
total_map_quality.txt X429N 22794
total_map_quality.txt X429N 6347
total_map_quality.txt X429N 60000
total_map_quality.txt X429N 11333
total_map_quality.txt X429N 971204
total_map_quality.txt X429N 13999
total_map_quality.txt X429N 43798
total_map_quality.txt X429N 35123
total_map_quality.txt X429N 30890
total_map_quality.txt X429N 96410
total_map_quality.txt X429N 51688
total_map_quality.txt X429N 119384
total_map_quality.txt X429N 164379
total_map_quality.txt X429N 156602
total_map_quality.txt X429N 11652
total_map_quality.txt X429N 659635
total_map_quality.txt X429N 41207
total_map_quality.txt X429N 66820
total_map_quality.txt X429N 23285
total_map_quality.txt X429N 42221
total_map_quality.txt X429N 86027
total_map_quality.txt X429N 9220
total_map_quality.txt X429N 144552
total_map_quality.txt X429N 12065
total_map_quality.txt X429N 19623
total_map_quality.txt X429N 19880
total_map_quality.txt X429N 99895656
total_map_quality.txt X429N 27380
total_map_quality.txt X429N 13730
total_map_quality.txt X429N 53205
total_map_quality.txt X429T 4981017
total_map_quality.txt X429T 21249
total_map_quality.txt X429T 28009
total_map_quality.txt X429T 9172
total_map_quality.txt X429T 19151
total_map_quality.txt X429T 24855
total_map_quality.txt X429T 8392
total_map_quality.txt X429T 45004
total_map_quality.txt X429T 11908
total_map_quality.txt X429T 16419
total_map_quality.txt X429T 20911
total_map_quality.txt X429T 33600
total_map_quality.txt X429T 6430
total_map_quality.txt X429T 47956
total_map_quality.txt X429T 63317
total_map_quality.txt X429T 80431
total_map_quality.txt X429T 74368
total_map_quality.txt X429T 134320
total_map_quality.txt X429T 259279
total_map_quality.txt X429T 9649
total_map_quality.txt X429T 816537
total_map_quality.txt X429T 5887
total_map_quality.txt X429T 5925
total_map_quality.txt X429T 45662
total_map_quality.txt X429T 15118
total_map_quality.txt X429T 18027
total_map_quality.txt X429T 3155
total_map_quality.txt X429T 47887
total_map_quality.txt X429T 6249
total_map_quality.txt X429T 6800
total_map_quality.txt X429T 13860
total_map_quality.txt X429T 23000
total_map_quality.txt X429T 6193
total_map_quality.txt X429T 62283
total_map_quality.txt X429T 10285
total_map_quality.txt X429T 997468
total_map_quality.txt X429T 13559
total_map_quality.txt X429T 44291
total_map_quality.txt X429T 35219
total_map_quality.txt X429T 30370
total_map_quality.txt X429T 100801
total_map_quality.txt X429T 50553
total_map_quality.txt X429T 121348
total_map_quality.txt X429T 167920
total_map_quality.txt X429T 160861
total_map_quality.txt X429T 11028
total_map_quality.txt X429T 692156
total_map_quality.txt X429T 43812
total_map_quality.txt X429T 68264
total_map_quality.txt X429T 23274
total_map_quality.txt X429T 42385
total_map_quality.txt X429T 88906
total_map_quality.txt X429T 8219
total_map_quality.txt X429T 147049
total_map_quality.txt X429T 10110
total_map_quality.txt X429T 18341
total_map_quality.txt X429T 18147
total_map_quality.txt X429T 106145570
total_map_quality.txt X429T 26250
total_map_quality.txt X429T 12875
total_map_quality.txt X429T 52846
total_map_quality.txt X451T 5298387
total_map_quality.txt X451T 21981
total_map_quality.txt X451T 28395
total_map_quality.txt X451T 9680
total_map_quality.txt X451T 19075
total_map_quality.txt X451T 25293
total_map_quality.txt X451T 8048
total_map_quality.txt X451T 46555
total_map_quality.txt X451T 13530
total_map_quality.txt X451T 22874
total_map_quality.txt X451T 23123
total_map_quality.txt X451T 33018
total_map_quality.txt X451T 6354
total_map_quality.txt X451T 40660
total_map_quality.txt X451T 65040
total_map_quality.txt X451T 83626
total_map_quality.txt X451T 76028
total_map_quality.txt X451T 140617
total_map_quality.txt X451T 263358
total_map_quality.txt X451T 8933
total_map_quality.txt X451T 849545
total_map_quality.txt X451T 6043
total_map_quality.txt X451T 5555
total_map_quality.txt X451T 46765
total_map_quality.txt X451T 15153
total_map_quality.txt X451T 17222
total_map_quality.txt X451T 3076
total_map_quality.txt X451T 48604
total_map_quality.txt X451T 6111
total_map_quality.txt X451T 6658
total_map_quality.txt X451T 14141
total_map_quality.txt X451T 22577
total_map_quality.txt X451T 6022
total_map_quality.txt X451T 61652
total_map_quality.txt X451T 10519
total_map_quality.txt X451T 999885
total_map_quality.txt X451T 12540
total_map_quality.txt X451T 43267
total_map_quality.txt X451T 33325
total_map_quality.txt X451T 29561
total_map_quality.txt X451T 96644
total_map_quality.txt X451T 50476
total_map_quality.txt X451T 121154
total_map_quality.txt X451T 164678
total_map_quality.txt X451T 161095
total_map_quality.txt X451T 11563
total_map_quality.txt X451T 697932
total_map_quality.txt X451T 40247
total_map_quality.txt X451T 69218
total_map_quality.txt X451T 23615
total_map_quality.txt X451T 40352
total_map_quality.txt X451T 89299
total_map_quality.txt X451T 7856
total_map_quality.txt X451T 148919
total_map_quality.txt X451T 10188
total_map_quality.txt X451T 17804
total_map_quality.txt X451T 18589
total_map_quality.txt X451T 107193169
total_map_quality.txt X451T 26140
total_map_quality.txt X451T 12201
total_map_quality.txt X451T 53282
total_map_quality.txt X472T 4796835
total_map_quality.txt X472T 20388
total_map_quality.txt X472T 26039
total_map_quality.txt X472T 8701
total_map_quality.txt X472T 19573
total_map_quality.txt X472T 24845
total_map_quality.txt X472T 8245
total_map_quality.txt X472T 42862
total_map_quality.txt X472T 12634
total_map_quality.txt X472T 18951
total_map_quality.txt X472T 21388
total_map_quality.txt X472T 32389
total_map_quality.txt X472T 5572
total_map_quality.txt X472T 42277
total_map_quality.txt X472T 62136
total_map_quality.txt X472T 83381
total_map_quality.txt X472T 75331
total_map_quality.txt X472T 134564
total_map_quality.txt X472T 253896
total_map_quality.txt X472T 8518
total_map_quality.txt X472T 781524
total_map_quality.txt X472T 5888
total_map_quality.txt X472T 5686
total_map_quality.txt X472T 44517
total_map_quality.txt X472T 15610
total_map_quality.txt X472T 17344
total_map_quality.txt X472T 2778
total_map_quality.txt X472T 46941
total_map_quality.txt X472T 6333
total_map_quality.txt X472T 6636
total_map_quality.txt X472T 14237
total_map_quality.txt X472T 22575
total_map_quality.txt X472T 5808
total_map_quality.txt X472T 59073
total_map_quality.txt X472T 9964
total_map_quality.txt X472T 967892
total_map_quality.txt X472T 13099
total_map_quality.txt X472T 42779
total_map_quality.txt X472T 33996
total_map_quality.txt X472T 29685
total_map_quality.txt X472T 97081
total_map_quality.txt X472T 50023
total_map_quality.txt X472T 121425
total_map_quality.txt X472T 166408
total_map_quality.txt X472T 158640
total_map_quality.txt X472T 10387
total_map_quality.txt X472T 669225
total_map_quality.txt X472T 43577
total_map_quality.txt X472T 67882
total_map_quality.txt X472T 23398
total_map_quality.txt X472T 45011
total_map_quality.txt X472T 87487
total_map_quality.txt X472T 8410
total_map_quality.txt X472T 144659
total_map_quality.txt X472T 10692
total_map_quality.txt X472T 18872
total_map_quality.txt X472T 18277
total_map_quality.txt X472T 102681025
total_map_quality.txt X472T 25125
total_map_quality.txt X472T 11789
total_map_quality.txt X472T 49519
total_map_quality.txt X544N 5344425
total_map_quality.txt X544N 22981
total_map_quality.txt X544N 29525
total_map_quality.txt X544N 10489
total_map_quality.txt X544N 18270
total_map_quality.txt X544N 25734
total_map_quality.txt X544N 7866
total_map_quality.txt X544N 46455
total_map_quality.txt X544N 14220
total_map_quality.txt X544N 21549
total_map_quality.txt X544N 21636
total_map_quality.txt X544N 36705
total_map_quality.txt X544N 6566
total_map_quality.txt X544N 49245
total_map_quality.txt X544N 67967
total_map_quality.txt X544N 86791
total_map_quality.txt X544N 81485
total_map_quality.txt X544N 141955
total_map_quality.txt X544N 275482
total_map_quality.txt X544N 9674
total_map_quality.txt X544N 839939
total_map_quality.txt X544N 6744
total_map_quality.txt X544N 6493
total_map_quality.txt X544N 47413
total_map_quality.txt X544N 15465
total_map_quality.txt X544N 18662
total_map_quality.txt X544N 3444
total_map_quality.txt X544N 49677
total_map_quality.txt X544N 6861
total_map_quality.txt X544N 7506
total_map_quality.txt X544N 13964
total_map_quality.txt X544N 24454
total_map_quality.txt X544N 6871
total_map_quality.txt X544N 62587
total_map_quality.txt X544N 11309
total_map_quality.txt X544N 1010619
total_map_quality.txt X544N 13343
total_map_quality.txt X544N 43349
total_map_quality.txt X544N 34837
total_map_quality.txt X544N 30126
total_map_quality.txt X544N 99394
total_map_quality.txt X544N 51458
total_map_quality.txt X544N 124848
total_map_quality.txt X544N 168699
total_map_quality.txt X544N 164775
total_map_quality.txt X544N 12475
total_map_quality.txt X544N 696802
total_map_quality.txt X544N 43394
total_map_quality.txt X544N 69605
total_map_quality.txt X544N 22825
total_map_quality.txt X544N 42387
total_map_quality.txt X544N 90281
total_map_quality.txt X544N 7016
total_map_quality.txt X544N 148617
total_map_quality.txt X544N 8882
total_map_quality.txt X544N 17119
total_map_quality.txt X544N 18010
total_map_quality.txt X544N 103728072
total_map_quality.txt X544N 27134
total_map_quality.txt X544N 13245
total_map_quality.txt X544N 54755
total_map_quality.txt X544T 5113163
total_map_quality.txt X544T 22695
total_map_quality.txt X544T 28317
total_map_quality.txt X544T 10084
total_map_quality.txt X544T 18811
total_map_quality.txt X544T 25335
total_map_quality.txt X544T 7954
total_map_quality.txt X544T 46284
total_map_quality.txt X544T 13986
total_map_quality.txt X544T 23589
total_map_quality.txt X544T 23630
total_map_quality.txt X544T 38239
total_map_quality.txt X544T 6519
total_map_quality.txt X544T 49950
total_map_quality.txt X544T 66647
total_map_quality.txt X544T 84338
total_map_quality.txt X544T 75172
total_map_quality.txt X544T 139250
total_map_quality.txt X544T 269747
total_map_quality.txt X544T 9198
total_map_quality.txt X544T 838533
total_map_quality.txt X544T 6661
total_map_quality.txt X544T 5974
total_map_quality.txt X544T 47490
total_map_quality.txt X544T 16217
total_map_quality.txt X544T 18255
total_map_quality.txt X544T 3516
total_map_quality.txt X544T 49139
total_map_quality.txt X544T 6825
total_map_quality.txt X544T 7233
total_map_quality.txt X544T 14722
total_map_quality.txt X544T 23568
total_map_quality.txt X544T 6969
total_map_quality.txt X544T 62587
total_map_quality.txt X544T 10989
total_map_quality.txt X544T 1015697
total_map_quality.txt X544T 14081
total_map_quality.txt X544T 44413
total_map_quality.txt X544T 36108
total_map_quality.txt X544T 30930
total_map_quality.txt X544T 105843
total_map_quality.txt X544T 52165
total_map_quality.txt X544T 122769
total_map_quality.txt X544T 172589
total_map_quality.txt X544T 165740
total_map_quality.txt X544T 12271
total_map_quality.txt X544T 686338
total_map_quality.txt X544T 48183
total_map_quality.txt X544T 68696
total_map_quality.txt X544T 23443
total_map_quality.txt X544T 47351
total_map_quality.txt X544T 90062
total_map_quality.txt X544T 8683
total_map_quality.txt X544T 151447
total_map_quality.txt X544T 10303
total_map_quality.txt X544T 19446
total_map_quality.txt X544T 18846
total_map_quality.txt X544T 107785754
total_map_quality.txt X544T 27347
total_map_quality.txt X544T 12782
total_map_quality.txt X544T 53636
total_map_quality.txt X592N 5539198
total_map_quality.txt X592N 22501
total_map_quality.txt X592N 30197
total_map_quality.txt X592N 10257
